,In Match Predictions
1254,0.03856496534782327
1255,0.043832894866241465
1256,0.03210601874860955
1257,0.08395206741583806
1258,0.10782482693495454
1259,0.06620860129373311
1260,0.052171833104370756
1261,0.030233473082733584
1262,0.5248691382553384
1263,0.41532492974031426
1264,0.48367406638297306
1265,0.40649325993418695
1266,0.4661126219825359
1267,0.5235478393074215
1268,0.7443263675510522
1269,0.7880817074873291
1270,0.744006449387693
1271,0.7687813986663676
1272,0.718882950930723
1273,0.6724745836472898
1274,0.5419594698196377
1275,0.4461015045231639
1276,0.3719378210031128
1277,0.4324951140722567
1278,0.5021416552083883
1279,0.5315131552570536
1280,0.7658791065256257
1281,0.8238859786473397
1282,0.7619188682921315
1283,0.6684826530542739
1284,0.5845707764344962
1285,0.5535639012215783
1286,0.46625886668361805
1287,0.5404554841540897
1288,0.6138986985633763
1289,0.768396103663043
1290,0.7974637257160724
1291,0.8262418753929539
1292,0.7601139155334488
1293,0.7058543924391486
1294,0.6528470910297746
1295,0.5828641251733171
1296,0.6589360791574781
1297,0.7242751766697324
1298,0.7484487729904905
1299,0.7958761039958717
1300,0.7376322726798069
1301,0.7829011450378451
1302,0.6427342957727193
1303,0.6835946962118082
1304,0.7528691951467577
1305,0.6837998889080551
1306,0.7450320561465414
1307,0.781506707874584
1308,0.8132498384932942
1309,0.7544303240362927
1310,0.670860274219292
1311,0.6099730229582819
1312,0.7767447834160185
1313,0.6936721382597784
1314,0.7642812452456457
1315,0.7882656319186828
1316,0.8328620613088804
1317,0.7736674906932295
1318,0.8235878179329941
1319,0.7710088460130627
1320,0.6469180682030019
1321,0.7699940209376523
1322,0.671548381372904
1323,0.6640425435142062
1324,0.6511640418290993
1325,0.6487825416299668
1326,0.6512153967292281
1327,0.6352709977977442
1328,0.6397196006733993
1329,0.6345908240027583
1330,0.4952711051742621
1331,0.4107076624711818
1332,0.33949386678785937
1333,0.38788512685448817
1334,0.3440841164448374
1335,0.2891709683031125
1336,0.35715169491182586
1337,0.4360208562662093
1338,0.44413109922381755
1339,0.3755189331352342
1340,0.5314793851678681
1341,0.5923066213066331
1342,0.5097634209181575
1343,0.5916867087633384
1344,0.4889638567054156
1345,0.5754818701947974
1346,0.7552329529386179
1347,0.8053521177803558
1348,0.7363046389636502
1349,0.6608078505168913
1350,0.5850409940466755
1351,0.5486901649868975
1352,0.4774319271994114
1353,0.3640607969829576
1354,0.3010576066480183
1355,0.33164554224844695
1356,0.399449971014392
1357,0.47275811153440184
1358,0.5061945866374135
1359,0.4050397159897307
1360,0.5822463208530471
1361,0.502220018075885
1362,0.4083497068173227
1363,0.34867526509146374
1364,0.361155658667665
1365,0.43166324370804493
1366,0.33109548769081487
1367,0.40668179101037377
1368,0.4265782447065694
1369,0.6195799870839632
1370,0.5269972008284368
1371,0.3426451012846894
1372,0.344432133993642
1373,0.38434693567122474
1374,0.4479157548308171
1375,0.5209624542229495
1376,0.5368181513542349
1377,0.6258282670541364
1378,0.5304639807412412
1379,0.4115898145105778
1380,0.3970453002460978
1381,0.44354432653749964
1382,0.5084751320187312
1383,0.5426450198097537
1384,0.4833651759010387
1385,0.37349355169973136
1386,0.30103481519709485
1387,0.35160327539097025
1388,0.40749295644962125
1389,0.6443822686996175
1390,0.6473558512834463
1391,0.65045444173436
1392,0.6448370898853828
1393,0.5413175128727364
1394,0.629687895487281
1395,0.7650349919565715
1396,0.6318971267473761
1397,0.6344480838377764
1398,0.6554783571578828
1399,0.6602888905172116
1400,0.6536377774285257
1401,0.5026067218401871
1402,0.5821461577530105
1403,0.4775609590200102
1404,0.5438573539552145
1405,0.5843281598375781
1406,0.7381245229007509
1407,0.654738836837462
1408,0.5628759837733814
1409,0.632920246406035
1410,0.5058395078558621
1411,0.5481025542603756
1412,0.5951101986250814
1413,0.6520029883306835
1414,0.7181943751305232
1415,0.6340563384876392
1416,0.7583068692762953
1417,0.8078986871237192
1418,0.8445327625335849
1419,0.9063083835358094
1420,0.8577511284988099
1421,0.8332163845761442
1422,0.7282944122898968
1423,0.6178186704963495
1424,0.5499095123579045
1425,0.4795899397274943
1426,0.5297483232602301
1427,0.4599135262435149
1428,0.506097964693076
1429,0.5624063549690618
1430,0.5207204580610564
1431,0.3626950885270632
1432,0.48744125685289885
1433,0.5762327898496723
1434,0.4985961803105038
1435,0.573313732598759
1436,0.7739634773341189
1437,0.7060230639252094
1438,0.5589660772487796
1439,0.5742856245188174
1440,0.6184810117011695
1441,0.5792696005197338
1442,0.49454019942260213
1443,0.39014030849278764
1444,0.46334993529896895
1445,0.36257258387625435
1446,0.46065977583355583
1447,0.5229412811591594
1448,0.6002582477411627
1449,0.5096083921640167
1450,0.6178139476290826
1451,0.7891004939513822
1452,0.7319098845452277
1453,0.6666542251482189
1454,0.6093976639584969
1455,0.6793181564077241
1456,0.7309613785566733
1457,0.6222940119746886
1458,0.7879427112435533
1459,0.7406977399746835
1460,0.7768802307151595
1461,0.8116055360592624
1462,0.8520452336918055
1463,0.7953522784930334
1464,0.7464522494046617
1465,0.704766768342211
1466,0.7327653171331153
1467,0.7516147456478334
1468,0.6916182817898029
1469,0.7675964348070539
1470,0.6858493419925654
1471,0.6327221594611179
1472,0.702589291028128
1473,0.7377373858001356
1474,0.7683338111349902
1475,0.8291956834760964
1476,0.8570809715162253
1477,0.8172225148271466
1478,0.8428113202050352
1479,0.7610654816318713
1480,0.7474939323100398
1481,0.6614401654546903
1482,0.6630631316068805
1483,0.6600179069890846
1484,0.6646065261108133
1485,0.6698135762394314
1486,0.6784136525006265
1487,0.6674797544599536
1488,0.6747912925886261
1489,0.6743714283949626
1490,0.6673766105910499
1491,0.6603072236429859
1492,0.6604848610489017
1493,0.6560560643838911
1494,0.6514728794823034
1495,0.6599015821126277
1496,0.6409239612696794
1497,0.6464778552542138
1498,0.653438284748732
1499,0.6447701737881345
1500,0.6593537478405384
1501,0.5198769451180609
1502,0.4162104545802216
1503,0.2815604527536822
1504,0.2990302162756068
1505,0.2714490150520921
1506,0.2976323584313108
1507,0.34683873690656525
1508,0.28255870624852264
1509,0.3316488546629656
1510,0.26367102075915466
1511,0.30921855317686453
1512,0.5396011371674498
1513,0.6181964760965939
1514,0.5255348285511785
1515,0.4324951140722567
1516,0.5055907044315906
1517,0.42538613929188146
1518,0.3241747908909989
1519,0.37437271202211053
1520,0.45239629770242645
1521,0.4874141392710992
1522,0.3961477220457716
1523,0.5760635308368649
1524,0.4745472601505974
1525,0.30336014549334617
1526,0.3433821293018987
1527,0.34382759541062446
1528,0.26341124400890276
1529,0.19597970937035855
1530,0.2506875147980449
1531,0.29798978901231876
1532,0.20544227213405136
1533,0.30600601788105825
1534,0.17426634189095197
1535,0.1753796115111644
1536,0.11955924269740083
1537,0.05979653653735851
1538,0.06830839034867506
1539,0.0881608078632142
1540,0.07052024309354729
1541,0.05351183564284248
1542,0.0702045633783028
1543,0.04790588906876455
1544,0.030777953925531225
1545,0.04005082620991609
1546,0.19044634533991225
1547,0.13767778450478405
1548,0.18361671167812968
1549,0.2287530926923249
1550,0.1667826174535066
1551,0.12856174145921048
1552,0.08810231731032557
1553,0.11356251601071414
1554,0.13037570746868368
1555,0.16961435727020388
1556,0.11666107048900681
1557,0.21308098818786234
1558,0.15634256798104
1559,0.11145335046819252
1560,0.14357115720613206
1561,0.09043612166371885
1562,0.09664721007093002
1563,0.11592449848550072
1564,0.14331438284846942
1565,0.20696740191757637
1566,0.21956703402000002
1567,0.2120338186433167
1568,0.2741862696473932
1569,0.20317363252792528
1570,0.15022600102513678
1571,0.12058467124665892
1572,0.10880596278629769
1573,0.12680517057071766
1574,0.16554319008611473
1575,0.20784550409695868
1576,0.150059965812469
1577,0.10161170618302695
1578,0.0776373119135656
1579,0.11132375440847057
1580,0.07722546001388382
1581,0.047063985716967384
1582,0.08348389508024802
1583,0.04886037279346121
1584,0.03725877272141938
1585,0.02995656006157386
1586,0.039362712419662035
1587,0.051085699941325335
1588,0.03927989547362628
1589,0.05685466030347087
1590,0.10835497964811021
1591,0.15628231139430343
1592,0.1989038548454629
1593,0.2028180459601872
1594,0.2648273897520518
1595,0.27801574225760206
1596,0.1758026915102368
1597,0.17946319798252525
1598,0.2412252178449642
1599,0.3135349028784681
1600,0.21340496211313775
1601,0.1555832074067411
1602,0.13524855768091035
1603,0.1733120770224923
1604,0.2193704426668407
1605,0.24510006200262494
1606,0.1713424153316962
1607,0.28056193740925656
1608,0.21085962857625018
1609,0.1634701242823983
1610,0.09210125222083995
1611,0.14525364773025334
1612,0.10440274499591387
1613,0.12811323060044552
1614,0.16565416752485557
1615,0.17770551594281175
1616,0.2617481101301575
1617,0.317706140218529
1618,0.3060085243482158
1619,0.2993223725000474
1620,0.2819321087695246
1621,0.2862051373638805
1622,0.27332485021896447
1623,0.28276901961164747
1624,0.2727424134321778
1625,0.2774187665931255
1626,0.3047245167771895
1627,0.30702294035175404
1628,0.19912214916818263
1629,0.24286484340351425
1630,0.4239558391159918
1631,0.3466361929713659
1632,0.40274496891259337
1633,0.3156765401861072
1634,0.22628665651757457
1635,0.19375227557531877
1636,0.21164110329080127
1637,0.1574223108383297
1638,0.19290820406021356
1639,0.23428067385834686
1640,0.17920244498731866
1641,0.21011805030686267
1642,0.4261174957643535
1643,0.2962338377384121
1644,0.18736843909940226
1645,0.19892265698400277
1646,0.20945566274332847
1647,0.37124434893521696
1648,0.29070337533991725
1649,0.3265757696111722
1650,0.40109007207511016
1651,0.45196599316339386
1652,0.3625979428209979
1653,0.2630897588921035
1654,0.23038300914398996
1655,0.24127511773516608
1656,0.17696138992173635
1657,0.1288710052805043
1658,0.1710069223350662
1659,0.20966183983229011
1660,0.2535236233745281
1661,0.4808937792752957
1662,0.3845438532797756
1663,0.45593819485707043
1664,0.36124985099574713
1665,0.24191052657025758
1666,0.2587605800540896
1667,0.3142205564659051
1668,0.367574878384145
1669,0.41278843920170055
1670,0.5035862477178304
1671,0.5653233345076701
1672,0.46896556051520866
1673,0.5268036182956892
1674,0.3919055798566086
1675,0.3907050572794353
1676,0.2985275817122313
1677,0.3632409890783945
1678,0.3957575829268578
1679,0.4783620400746519
1680,0.3635892717184745
1681,0.4644481451920648
1682,0.44471223613342364
1683,0.49262418172576905
1684,0.39579382611633424
1685,0.35354139384929595
1686,0.3215134880619392
1687,0.3043106891295283
1688,0.26061559269642254
1689,0.31273949927367595
1690,0.3017819713224453
1691,0.2949505360626123
1692,0.29564712556666717
1693,0.29262449485460124
1694,0.29925042497035925
1695,0.27968361886923554
1696,0.1597280925679027
1697,0.14377885134731716
1698,0.1665298292836878
1699,0.12859631043250858
1700,0.09925664797090777
1701,0.08629625777597869
1702,0.1039693386697299
1703,0.0787816823267509
1704,0.05693297893525088
1705,0.06740749635067668
1706,0.08502954789357463
1707,0.202972188003145
1708,0.15504493268687264
1709,0.18693320864046414
1710,0.115052714928786
1711,0.0882211373452453
1712,0.08827271975461788
1713,0.06761992728437739
1714,0.04610678319724115
1715,0.06041465036341496
1716,0.07871548239815916
1717,0.061013154021084516
1718,0.06950726840225319
1719,0.08907457012621284
1720,0.07473981795978749
1721,0.0990413630300848
1722,0.21858874855890073
1723,0.12663742452468082
1724,0.11623439849779084
1725,0.06391241735081658
1726,0.09684229780508863
1727,0.12684575717144558
1728,0.17279323363535995
1729,0.1792066787619327
1730,0.2011443011902778
1731,0.14488109416879405
1732,0.1299854669694599
1733,0.08524335467084473
1734,0.11140573340947205
1735,0.07914520817690865
1736,0.05264709000711309
1737,0.07345182169506574
1738,0.0912483056927786
1739,0.11272373441327144
1740,0.08938460232090588
1741,0.11935513237798223
1742,0.24091562394021981
1743,0.19205950775655767
1744,0.14168958309455607
1745,0.08752664725884636
1746,0.11262241183850967
1747,0.15796083143316195
1748,0.18116843812247468
1749,0.13878345169165676
1750,0.15898805909927166
1751,0.2736329058856466
1752,0.20265032892789597
1753,0.15280974893099541
1754,0.12939483833889143
1755,0.1647219904079717
1756,0.19890463419463214
1757,0.2167502140410377
1758,0.32347868434369526
1759,0.21384155087749712
1760,0.16021832354810714
1761,0.13140469636790308
1762,0.17350885588071463
1763,0.11882960765717053
1764,0.08726975069247558
1765,0.05787764553603731
1766,0.06998696343670716
1767,0.1123389108490151
1768,0.1251623850277958
1769,0.29399534484110745
1770,0.2813537835477032
1771,0.2828891056785639
1772,0.1954237594316807
1773,0.2777533844533064
1774,0.26725779854990395
1775,0.26443503659125017
1776,0.27275525433559006
1777,0.2667186378020796
1778,0.6026080354394514
1779,0.667434414819686
1780,0.7187693356792471
1781,0.7660969493419834
1782,0.7995044859535517
1783,0.7509036529203396
1784,0.7926044372908331
1785,0.7307134438843296
1786,0.6855122874897336
1787,0.636179220423471
1788,0.6771648244943077
1789,0.7337508202763807
1790,0.6674683417431752
1791,0.6978441499552465
1792,0.6204616371446198
1793,0.5647013101632088
1794,0.6191097081276146
1795,0.5584709761037208
1796,0.6308717090814858
1797,0.8146700093056908
1798,0.7582967192299377
1799,0.7998688925919596
1800,0.7487422884962712
1801,0.789146523757969
1802,0.7417164177915495
1803,0.6545034692102272
1804,0.5598955881039039
1805,0.6214150505431913
1806,0.6896475745954403
1807,0.5987810478694672
1808,0.64748408342242
1809,0.7344907513081819
1810,0.6538743210666759
1811,0.6106851346339003
1812,0.6544201842706333
1813,0.8297550946860637
1814,0.7831212273223509
1815,0.714901610121827
1816,0.6705564310017127
1817,0.6725520972439443
1818,0.7332008025265191
1819,0.7824907316548609
1820,0.8966042887977707
1821,0.8435141955356418
1822,0.795491755347614
1823,0.8305374985246609
1824,0.7870806753980428
1825,0.825073010803257
1826,0.8995599181909757
1827,0.8127452698017583
1828,0.7207178134324694
1829,0.695849857795562
1830,0.7517294581388103
1831,0.794524866366611
1832,0.8355919578654389
1833,0.8692539165078731
1834,0.8919072692128891
1835,0.9204958137424938
1836,0.8806305393631448
1837,0.932862896558161
1838,0.7207152885116508
1839,0.6785884954613541
1840,0.5827841079864379
1841,0.4938586985012511
1842,0.5568012681991039
1843,0.6040997267574912
1844,0.5513222658018226
1845,0.3766206718244098
1846,0.5635539246772061
1847,0.3775522896928957
1848,0.3673529204091924
1849,0.29387617010951683
1850,0.35718442425138686
1851,0.27873730868048724
1852,0.24902145192868547
1853,0.21556349127793387
1854,0.23129024402098763
1855,0.2911926047501717
1856,0.3245358271525531
1857,0.41542211834764076
1858,0.31645514755171594
1859,0.3729196517518496
1860,0.3189473914629879
1861,0.23985782235725994
1862,0.2179807707251302
1863,0.27179201540256653
1864,0.1852012291763759
1865,0.13523955998511503
1866,0.18845420044995617
1867,0.10642907913415134
1868,0.1764864810969478
1869,0.0895103794540806
1870,0.1622686162948062
1871,0.22613595280468163
1872,0.449351776927858
1873,0.335872541155412
1874,0.2556246471263232
1875,0.33506509035613796
1876,0.3949804534949571
1877,0.5305731741964593
1878,0.6685880246747694
1879,0.6127725410043432
1880,0.6662235814327926
1881,0.7163672708881433
1882,0.7562977429814312
1883,0.8582182123893471
1884,0.8033446731973408
1885,0.7338204520753712
1886,0.6790073249187063
1887,0.6934592369154956
1888,0.7586093677816099
1889,0.8859640330837357
1890,0.8343845341638771
1891,0.7709207355963246
1892,0.8708833210040466
1893,0.8928707067398842
1894,0.8558840419787559
1895,0.8064077176569784
1896,0.7429574471996601
1897,0.7274843003174158
1898,0.6519770032044577
1899,0.5527397498174915
1900,0.6148880453690014
1901,0.6894898953930317
1902,0.7156919761793994
1903,0.661530220724163
1904,0.7253427286614078
1905,0.8807163312776584
1906,0.8351489877633756
1907,0.7812209000934598
1908,0.7022097229112588
1909,0.7343515884712922
1910,0.7373112169556398
1911,0.7439080889665798
1912,0.7356253440624799
1913,0.7209493562300341
1914,0.7297703995080046
1915,0.7444716947026967
1916,0.739779772530088
1917,0.74387315825916
1918,0.7566630777407711
1919,0.7466972631102122
1920,0.8508407450477483
1921,0.5604138307144934
1922,0.5127685505582208
1923,0.4153114818841306
1924,0.3423027709806909
1925,0.38184092668195835
1926,0.2874464399489749
1927,0.3732168066019426
1928,0.4126323631029404
1929,0.33941498641507006
1930,0.3856312102096884
1931,0.640154761912015
1932,0.5276540437309314
1933,0.6066916569212845
1934,0.6696510957835782
1935,0.586964949696968
1936,0.7264132743318872
1937,0.8187460086576098
1938,0.8592257292054671
1939,0.8960740151913603
1940,0.9123070377495736
1941,0.8935369368790443
1942,0.9036142131432551
1943,0.8679968451859227
1944,0.822770810109634
1945,0.8424735278590192
1946,0.877657310443647
1947,0.8263790203288156
1948,0.7655347617734015
1949,0.8171410536152653
1950,0.8421499402471099
1951,0.9354024643063199
1952,0.914629117150174
1953,0.8799378353621143
1954,0.7913409948435283
1955,0.8572067856002529
1956,0.8811916833169992
1957,0.9131542814190993
1958,0.9219411459668277
1959,0.942761027877604
1960,0.953149788383708
1961,0.9401306989225734
1962,0.9081931401220911
1963,0.8750945946896727
1964,0.9270109851206731
1965,0.8982112602115545
1966,0.9219803216230736
1967,0.9317230584525247
1968,0.16375140508061245
1969,0.10942153575285117
1970,0.1498116335453056
1971,0.18742587416039297
1972,0.13610352666091916
1973,0.1608742409108126
1974,0.34712943410926433
1975,0.25754458403327135
1976,0.3105551624652438
1977,0.24772549185356463
1978,0.20910174829072603
1979,0.2537246127672469
1980,0.2808687258919078
1981,0.22140989006587716
1982,0.289704494327737
1983,0.21814802121378402
1984,0.16930160476159936
1985,0.12236128975516784
1986,0.08997965408539561
1987,0.178953962235925
1988,0.1514119887585211
1989,0.09133702532453572
1990,0.23644032782397537
1991,0.16799883647485495
1992,0.13878916145952028
1993,0.17041911896557732
1994,0.3465932188042738
1995,0.4106971810378769
1996,0.3366935394239661
1997,0.3272905591842099
1998,0.3269351411284937
1999,0.44557296812935426
2000,0.5944218511461706
2001,0.5294563268118807
2002,0.5854503323555034
2003,0.7641684047805037
2004,0.7121378836429155
2005,0.8230406808713036
2006,0.7712930124635597
2007,0.6793115664251377
2008,0.5935913335721992
2009,0.6539380426381315
2010,0.6908403278797559
2011,0.7669412138729423
2012,0.693644385801125
2013,0.81659169312187
2014,0.8202527149344824
2015,0.7573254528959262
2016,0.699116012692692
2017,0.6652676962421586
2018,0.7064191305940971
2019,0.6766658490564529
2020,0.7364762644056341
2021,0.7758746307789017
2022,0.8076617636791108
2023,0.8288185640269222
2024,0.13049281769616633
2025,0.12362849847026423
2026,0.10004126954294697
2027,0.10445099418150194
2028,0.14404594938475201
2029,0.10637507839408374
2030,0.06556837287590918
2031,0.08441014182407446
2032,0.06234424809492164
2033,0.046190429204821935
2034,0.06203307364802477
2035,0.04824412653878377
2036,0.02692442847397099
2037,0.04276681537257978
2038,0.025899895615026643
2039,0.018815017611602685
2040,0.014901231583712078
2041,0.01718941709645922
2042,0.013240841798280169
2043,0.007162066454398152
2044,0.010578145540990262
2045,0.007965286034568485
2046,0.010732737650473766
2047,0.012881060414400231
2048,0.03007137966170239
2049,0.025284250590281575
2050,0.01662209236726378
2051,0.01213573657991633
2052,0.027569719326341762
2053,0.018447259371552543
2054,0.013335910715083629
2055,0.013800111255146668
2056,0.021198243404993437
2057,0.03937496549046594
2058,0.022498421203424594
2059,0.017355802846924586
2060,0.014172847583923986
2061,0.010475139047731397
2062,0.007999014876241993
2063,0.010002185671347943
2064,0.007480956916947128
2065,0.007156349856379314
2066,0.14252686359052066
2067,0.19358998218312506
2068,0.11906865182634858
2069,0.10585448449676207
2070,0.1294366717917474
2071,0.10794841436259989
2072,0.07112022256919952
2073,0.0934760366558583
2074,0.21067936474761562
2075,0.12876166016128862
2076,0.17470321623727525
2077,0.2219087775267919
2078,0.13163542144476267
2079,0.11347818107043177
2080,0.0931957976607792
2081,0.06936484508892657
2082,0.10374815940525553
2083,0.1327637107878096
2084,0.14020668582608953
2085,0.18786078473865067
2086,0.13308733366989595
2087,0.0950395797236951
2088,0.07991498992571781
2089,0.07608794391103281
2090,0.055273857170200225
2091,0.04107598940155811
2092,0.024370693802812596
2093,0.07818523607711109
2094,0.04555905834605725
2095,0.03174295007727443
2096,0.02505859475533661
2097,0.01682224424330323
2098,0.02239725569121466
2099,0.01752780314254544
2100,0.01306162404689828
2101,0.03555263996532945
2102,0.022769515366450003
2103,0.027408389597498507
2104,0.035613930280395764
2105,0.027265909733551176
2106,0.018846238148569987
2107,0.014383407087193906
2108,0.01349634197378518
2109,0.261574847968563
2110,0.19478486677466214
2111,0.14001446058161052
2112,0.16844929190371083
2113,0.13051999983790666
2114,0.14348346824148642
2115,0.12495604911958097
2116,0.08458152833414848
2117,0.12312138382532994
2118,0.15929306449573383
2119,0.12312138382532994
2120,0.15831450827300847
2121,0.12317020595953364
2122,0.16061666969940924
2123,0.32570250241550147
2124,0.2622291476221588
2125,0.3052485189997866
2126,0.3836877787745088
2127,0.47563016049541185
2128,0.37745178593232187
2129,0.6947615338448209
2130,0.6528935312850563
2131,0.7233184469167934
2132,0.6135385534849835
2133,0.5362440749881983
2134,0.5961453263340272
2135,0.6384605241958494
2136,0.5861665137198261
2137,0.5337868976214726
2138,0.34853440218072
2139,0.2505333666222127
2140,0.26695415086257174
2141,0.3412253466423248
2142,0.25842951265180664
2143,0.31614612273687975
2144,0.3991014561840011
2145,0.2234926252580261
2146,0.223058143733849
2147,0.16800055528935315
2148,0.2113095333555153
2149,0.26036239714181375
2150,0.1974873878211057
2151,0.15476499123314902
2152,0.09647148904684018
2153,0.1469432719270877
2154,0.19241005155378207
2155,0.38227928048218457
2156,0.29460489460764755
2157,0.22400714706795968
2158,0.18021164191210892
2159,0.21924727561785434
2160,0.19357627446149683
2161,0.2427141221400541
2162,0.18067764745925538
2163,0.23116965292058608
2164,0.26043146645740656
2165,0.36769128919292604
2166,0.3120631415654173
2167,0.2308622544198641
2168,0.19407492719831848
2169,0.21440779721926811
2170,0.15769629620529332
2171,0.31695836767936547
2172,0.24267494913902407
2173,0.18101002183491202
2174,0.14317644152356496
2175,0.09297903090401617
2176,0.0682210976317986
2177,0.048773315732822245
2178,0.03607387940797716
2179,0.04693291882001063
2180,0.43741455368202636
2181,0.5062512935078082
2182,0.40948691963897904
2183,0.4715609462092979
2184,0.386344632162101
2185,0.29316622780499707
2186,0.369140188863103
2187,0.43930472287678524
2188,0.37009754097769865
2189,0.4360229349146296
2190,0.37009754097769865
2191,0.4437434320332717
2192,0.6825842043451524
2193,0.7454679602115644
2194,0.775411789092017
2195,0.714146452342495
2196,0.6433011740500363
2197,0.5653465450360039
2198,0.6182273576900469
2199,0.5172180477662619
2200,0.6292969572837434
2201,0.7765154040008181
2202,0.854044551718899
2203,0.7978386536182384
2204,0.7443188771542
2205,0.7812901284916549
2206,0.6669321073964554
2207,0.7084336629828286
2208,0.611931855681451
2209,0.5155454925110902
2210,0.4787235041471232
2211,0.5400092378683999
2212,0.6084079080969311
2213,0.5641907456885451
2214,0.5604475080865349
2215,0.4868001483196087
2216,0.3857500389541653
2217,0.30354805825670783
2218,0.2457476595054528
2219,0.27807705794039095
2220,0.2763098337431613
2221,0.2880105825537037
2222,0.25152977541513066
2223,0.19298695809203392
2224,0.12411878868553307
2225,0.13042900888796893
2226,0.0932923052126876
2227,0.12079484062906826
2228,0.14017105766405008
2229,0.10033193078987136
2230,0.0735495500317137
2231,0.04376031286242418
2232,0.034639784867158734
2233,0.05179607631045615
2234,0.03128927253030206
2235,0.024440578905740945
2236,0.41664064091210257
2237,0.4911059545916701
2238,0.5588186946016982
2239,0.58060552831462
2240,0.6511831030324173
2241,0.5762172389685207
2242,0.6411198259562634
2243,0.5711181826538838
2244,0.6332215692547098
2245,0.6997029795154552
2246,0.5987835773419149
2247,0.5301392184720937
2248,0.6026994487055265
2249,0.7583013368027238
2250,0.6225474876872135
2251,0.7156740993495488
2252,0.6225474876872135
2253,0.7156740993495488
2254,0.6026994487055265
2255,0.7318440527696544
2256,0.8435720958584686
2257,0.7806063389312665
2258,0.7106564178655926
2259,0.6100668361240839
2260,0.7018408787955684
2261,0.5893149051432278
2262,0.5241650401650736
2263,0.3773834256800213
2264,0.462379732470898
2265,0.37299479401200947
2266,0.4496088123966119
2267,0.5194885284470734
2268,0.5564021920884495
2269,0.4653239919041242
2270,0.407640442384666
2271,0.2987897308403129
2272,0.2569793158099395
2273,0.32109165759304503
2274,0.2430826723311518
2275,0.28512433997677716
2276,0.3962345086995729
2277,0.4896004343443532
2278,0.5701344487837343
2279,0.6370642569491713
2280,0.8032641703209342
2281,0.7227476285736049
2282,0.6407716602095279
2283,0.7067630175113705
2284,0.7679549520138492
2285,0.858185243569401
2286,0.7665874405456424
2287,0.6591654697158211
2288,0.5796850292940154
2289,0.5189637632252444
2290,0.5740541885017035
2291,0.4970691578359481
2292,0.5699680536218125
2293,0.6174232581097824
2294,0.7628075976907719
2295,0.6691744974940469
2296,0.5172994046937803
2297,0.5156605029900679
2298,0.5879887086580191
2299,0.6567065104658945
2300,0.6825419505167828
2301,0.649872753875458
2302,0.546825119355078
2303,0.4589237282036188
2304,0.5195316380373267
2305,0.4211624902558874
2306,0.30646668289214635
2307,0.4248865066819232
2308,0.32215013507829643
2309,0.3975747373614028
2310,0.4514134523865956
2311,0.5688171166370753
2312,0.46242517005793055
2313,0.3672991276383269
2314,0.2646005663893492
2315,0.4505463090743626
2316,0.577293189951981
2317,0.5765674935020476
2318,0.5762293963284897
2319,0.5822800976463081
2320,0.5888691366927631
2321,0.5846475525757818
2322,0.5794001055211945
2323,0.5817760701398134
2324,0.5885647164926304
2325,0.40915645626796476
2326,0.5001292349216269
2327,0.5688559699564114
2328,0.46658795442922313
2329,0.6120814525033194
2330,0.6754677736131733
2331,0.7361426085385444
2332,0.7736747652890617
2333,0.8183012389302191
2334,0.8511269707722044
2335,0.7882794988729925
2336,0.8411003972992683
2337,0.8839514459993019
2338,0.9173343322635559
2339,0.8992266654332486
2340,0.8295293014336479
2341,0.8761687613719417
2342,0.8150312613505032
2343,0.7484253287318801
2344,0.69248489657463
2345,0.7438205625186793
2346,0.8101771345308392
2347,0.8188199708321784
2348,0.8669407458695555
2349,0.8047999552176277
2350,0.7605360034968235
2351,0.7183095051165885
2352,0.7119080132870734
2353,0.6244546509183289
2354,0.5303144114987952
2355,0.6252800654906445
2356,0.5410121921395179
2357,0.5068154957739122
2358,0.42306571456305214
2359,0.47935232654879134
2360,0.3900385506717582
2361,0.45526118060432036
2362,0.5518562647004331
2363,0.44094910963577494
2364,0.38158454396555364
2365,0.29776506833286787
2366,0.3611179809474573
2367,0.40793320459166477
2368,0.45378062798316005
2369,0.37370579522285924
2370,0.5375246796509756
2371,0.5493125068067746
2372,0.5079738751699097
2373,0.4173953622289511
2374,0.36059127781017974
2375,0.43602428808188015
2376,0.38088438854569123
2377,0.43288375179191696
2378,0.4806234699504542
2379,0.5474691096969554
2380,0.4568792775226994
2381,0.5338848648329698
2382,0.4574665784293609
2383,0.5192801754263313
2384,0.6439719830576809
2385,0.4925095536604223
2386,0.3927480098949683
2387,0.4635016286599687
2388,0.40048661574145705
2389,0.4793084175413712
2390,0.3879897134388244
2391,0.2960714691812005
2392,0.3398647581978165
2393,0.5833054834252878
2394,0.5797859142968419
2395,0.5935009350934449
2396,0.5885032539642608
2397,0.5851688086260242
2398,0.5944999986405968
2399,0.5778530380714065
2400,0.5682518719249934
2401,0.5715855396371647
2402,0.5716338864618989
2403,0.583072504729737
2404,0.568596371215308
2405,0.4243816602497004
2406,0.34186821484888413
2407,0.4009234205540591
2408,0.4791620323852417
2409,0.5077087826801685
2410,0.4268013201541536
2411,0.368083739034356
2412,0.4338975116858969
2413,0.3673814109663578
2414,0.4381871914353629
2415,0.6054441866177993
2416,0.5821533665394794
2417,0.4018990335794981
2418,0.41272210216479804
2419,0.517079719450794
2420,0.18335348527472348
2421,0.25381397108534975
2422,0.3069458615038211
2423,0.22440286897457384
2424,0.2869514669473477
2425,0.4004428917141866
