,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND,winner_shot_type_0,winner_shot_type_B,winner_shot_type_F,elapsed_seconds,performance,momentum,predicted performance,predicted momentum,integrated point winner,win probability,partial win probability,micro,macro
1108,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:36:08,3,5,141,1,1,3,1,0,40,2,1,2,72,69,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.233,0.898,1,119.0,0,0,0,0,1,1,0,0,0,1,0,0,5768,-0.10679700052886754,2.2027034285183453,-0.014453563450051332,1.7677832668679236,1,0.2382330865288752,0.0431502670825504,0.1974478123596054,0.3375994546416123
1109,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:37:54,3,6,142,1,1,3,2,0,0,1,1,1,73,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.677,48.752,11,123.0,0,0,0,1,0,0,1,1,0,1,0,0,5874,0.029692584311894255,2.2323960128302396,-1.1947860313739427,0.572997235493981,2,0.1828235585633163,-0.09475032914386772,0.4251737947713877,0.6764195301251101
1110,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:38:38,3,6,143,1,1,3,2,15,0,1,1,1,74,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.122,27.144,5,120.0,0,0,0,1,0,1,0,0,1,1,0,0,5918,0.0041695771584036034,2.2365655899886434,-0.7050872093030732,-0.13208997380909226,3,0.1434827573850075,-0.0840892578723663,0.5969144045128411,0.6810600768802902
1111,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:39:03,3,6,144,1,1,3,2,30,0,1,2,1,75,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067,3.899,1,99.0,0,1,0,0,0,0,1,0,1,1,0,0,5943,-0.014620587941617913,2.2219450020470255,-0.09238594210766382,-0.22447591591675609,4,0.09873430069095,-0.05551852605263699,0.807411548611318,0.6844764705348396
1112,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:39:28,3,6,145,1,1,3,2,40,0,1,1,1,76,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.341,4.77,1,117.0,0,0,0,0,1,0,1,0,1,1,0,0,5968,-0.05084237275543524,2.1711026292915903,-0.1350275633957373,-0.3595034793124934,5,0.0879642313323705,-0.00841339361929,0.8052716031198993,0.6910622495918973
1113,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:40:35,3,7,146,1,1,4,2,0,0,2,2,1,77,69,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13.081,10.732,0,112.3839175891759,0,0,0,0,1,1,0,1,0,1,0,0,6035,1.8888965788116485,4.059999208103239,0.663840862380288,0.3043373830677947,6,0.09032090707166,-0.0273517749443358,0.4249814278562132,0.3383824402160639
1114,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:41:12,3,7,147,1,1,4,2,15,0,2,2,2,77,70,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,92.775,95.005,25,88.0,0,0,1,0,0,0,1,0,1,0,1,0,6072,-0.14162360920847605,3.918375598894763,0.8013286041251113,1.105665987192906,5,0.0606124563880347,-0.011459104730224504,0.4809840711111958,0.343931565310632
1115,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:42:36,3,7,148,1,1,4,2,15,15,2,2,2,77,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.236,17.311,3,94.0,0,1,0,0,0,1,0,1,0,1,0,0,6156,-0.10679700052886754,3.8115785983658954,0.8470956927563806,1.9527616799492866,4,0.0788618023414355,0.040497778925320804,0.4846308977617494,0.3375994546416123
1116,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:43:35,3,7,149,1,1,4,2,15,30,2,1,1,78,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.497,15.862,4,104.0,0,0,0,0,1,1,0,0,1,0,0,1,6215,1.8932029994711326,5.704781597837028,0.8413446779581072,2.7941063579073937,5,0.1011102353133555,-0.003266051225228897,0.4827138928289916,0.3375994546416123
1117,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:44:20,3,7,150,1,1,4,2,30,30,2,1,2,78,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.966,16.914,3,113.0,0,0,1,0,0,0,1,0,1,0,0,1,6260,-0.09964730324586835,5.60513429459116,0.779635930609403,3.5737422885167964,4,0.0755957511162066,-0.014182394033847995,0.4597610779517571,0.336299509681067
1118,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:44:50,3,7,151,1,1,4,2,30,40,2,1,2,78,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157,7.426,1,121.0,0,0,0,1,0,0,1,0,1,1,0,0,6290,-0.11087262349917393,5.494261671091986,0.6880335451974473,4.2617758337142435,3,0.0869278412795075,0.12417578255977309,0.4329687228988737,0.3383404769998498
1119,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:46:30,3,8,152,1,1,4,3,0,0,1,1,2,78,74,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.031,20.016,6,121.0,0,0,0,1,0,0,1,0,1,0,1,0,6390,-1.9429267955754033,3.551334875516583,-0.12752718878284508,4.134248644931398,2,0.1997715336759797,0.17228839338208127,0.7717998689308527,0.6714412355591642
1120,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:46:58,3,8,153,1,1,4,3,0,15,1,1,2,78,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.451,16.09,4,118.0,0,0,0,1,0,0,1,1,0,1,0,0,6418,-2.015237353991515,1.5360975215250678,-0.6977400461480887,3.43650859878331,1,0.2592162346615888,0.10737506865402244,0.6058324359478089,0.6845886098166392
1121,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:47:22,3,8,154,1,1,4,3,0,30,1,1,1,79,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.586,41.628,11,119.0,0,0,0,0,1,1,0,1,0,1,0,0,6442,0.0627508825551828,1.5988484040802506,-0.5225597761928181,2.9139488225904917,2,0.3071466023300021,-0.058380746407802886,0.638229780417333,0.6704089304445122
1122,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:47:56,3,8,155,1,1,4,3,15,30,1,1,1,80,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,1.274,1,125.0,0,0,0,1,0,0,1,0,0,1,0,0,6476,0.01791244407858472,1.6167608481588354,-0.05040098266960025,2.8635478399208916,3,0.2008354882537859,-0.12256433266736594,0.8105621910839383,0.6785613738038937
1123,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:48:15,3,8,156,1,1,4,3,30,30,1,1,1,81,75,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.181,15.203,5,103.0,0,0,1,0,0,0,1,0,1,0,1,0,6495,0.029692584311894255,1.6464534324707296,-0.23346247519923002,2.6300853647216615,4,0.1845822696626362,-0.0556672673233406,0.7456149801629586,0.6764195301251101
1124,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:48:41,3,8,157,1,1,4,3,40,30,1,1,2,81,76,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.653,18.484,6,126.0,0,0,0,1,0,1,0,0,1,0,0,1,6521,-2.014620587941618,-0.3681671554708883,-0.5221099373556131,2.1079754273660485,3,0.1451682209304453,-0.01377389423079528,0.6641702168620016,0.6844764705348396
1125,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:49:11,3,8,158,1,1,4,3,40,40,1,1,1,82,76,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.976,17.845,5,117.0,0,0,1,0,0,0,1,0,1,0,0,1,6551,-0.014620587941617913,-0.3827877434125062,-0.4344582809849211,1.6735171463811274,4,0.1708083754318409,-0.020230684603160992,0.6933874356522323,0.6844764705348396
1126,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:49:36,3,8,159,1,1,4,3,55,40,1,1,2,82,77,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,46.276,37.414,10,103.0,0,0,0,1,0,0,1,1,0,0,0,1,6576,-1.9958304228415964,-2.3786181662541024,-1.1330571248060917,0.5404600215750357,3,0.1249375363272843,-0.004017125749783912,0.4542577660118349,0.6810600768802902
1127,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:50:23,3,8,160,1,1,4,3,40,40,1,1,1,83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.419,7.123,1,124.0,0,0,0,1,0,0,1,1,0,1,0,0,6623,-0.05084237275543524,-2.4294605390095376,-0.7851821500053358,-0.24472212843030006,4,0.166791249682057,-0.001818834468710992,0.5885534075833665,0.6910622495918973
1128,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:50:41,3,8,161,1,1,4,3,55,40,1,1,1,84,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.041,3.957,1,121.0,0,0,1,0,0,0,1,0,1,1,0,0,6641,-0.06057180769861725,-2.490032346708155,-0.15060784695884133,-0.3953299753891414,5,0.1231187018585733,-0.0666101172183457,0.803321320246592,0.692831237763385
1129,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:51:22,3,9,162,1,1,5,3,0,0,2,1,2,84,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.765,7.339,1,119.0,0,0,0,1,0,0,1,1,0,1,0,0,6682,-0.1348516398614219,-2.6248839865695768,0.33625211534359967,-0.05907786004554172,4,0.1001811324637113,0.004284608659591196,0.3237012517350072,0.3427002981566222
1130,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:51:50,3,9,163,1,1,5,3,0,15,2,2,1,85,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.507,17.641,4,83.0,0,0,1,0,0,0,1,0,0,0,0,1,6710,1.8579652596769458,-0.766918726892631,0.6756313838631025,0.6165535238175608,5,0.1274033105181645,-0.010724301979205195,0.4392220413953856,0.3440063164223735
1131,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:52:40,3,9,164,1,1,5,3,15,15,2,2,1,86,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.712,57.338,14,96.0,0,0,0,0,1,0,1,0,1,1,0,0,6760,1.893208836898102,1.126290110005471,1.041048825132438,1.6576023489499987,6,0.0894568304845061,-0.07041436142375401,0.549279996078112,0.3375983932912542
1132,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:54:02,3,9,165,1,1,5,3,30,15,2,2,2,86,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.352,30.622,9,83.0,0,0,0,0,1,0,1,1,0,0,0,1,6842,-0.22210938294946514,0.9041807270560058,0.7416150346160294,2.399217383566028,5,0.0569889490944105,-0.0067692494828638095,0.4879081391884982,0.3585653423544482
1133,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:54:55,3,9,166,1,1,5,3,30,30,2,2,2,86,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.624,13.3,1,95.0,0,0,0,0,1,1,0,1,0,1,0,0,6895,-0.10679116310189807,0.7973895639541078,0.699362994950093,3.098580378516121,4,0.0826875810016423,0.0415756547927185,0.4353847193506637,0.3375983932912542
1134,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:55:31,3,9,167,1,1,5,3,30,40,2,2,1,87,80,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,59.431,13.0,0,112.3839175891759,0,0,1,0,0,1,0,0,0,1,0,0,6931,1.893208836898102,2.6905984008522097,0.7109934853644168,3.8095738638805376,5,0.098564603887129,-0.007595913525154097,0.4392615494887716,0.3375983932912542
1135,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:56:20,3,9,168,1,1,5,3,40,40,2,1,1,88,80,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.783,7.923,2,117.0,0,0,0,0,1,1,0,0,0,1,0,0,6980,1.889127376500826,4.579725777353036,0.05974258592583925,3.869316449806377,6,0.0750916674764882,-0.0619654249899825,0.22353840314167106,0.3383404769998498
1136,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:57:14,3,9,169,1,1,5,3,55,40,2,2,2,88,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,24.227,11.274,1,86.0,0,0,0,0,1,0,1,1,0,1,0,0,7034,-0.22210938294946514,4.357616394403571,0.5522823956340428,4.421598845440419,5,0.0365991788971465,0.0661516458465123,0.424797259527836,0.3585653423544482
1137,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:57:53,3,9,170,1,1,5,3,40,40,2,1,2,88,82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.905,0.994,1,123.0,0,0,0,1,0,1,0,0,0,1,0,0,7073,-0.09964730324586835,4.257969091157703,0.04029083756192686,4.4618896830023465,4,0.1412433133230005,0.06437779761521589,0.2133127136025984,0.336299509681067
1138,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:58:12,3,9,171,1,1,5,3,40,55,2,2,1,89,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.514,43.657,6,103.0,0,1,0,0,0,0,1,0,1,0,1,0,7092,1.9003526967541315,6.158321787911834,1.0755909983931575,5.537480681395504,5,0.1009769765123624,-0.05970763238500469,0.5584127672130086,0.336299509681067
1139,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:59:11,3,9,172,1,1,5,3,40,40,2,2,2,89,83,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.77,20.957,5,96.0,0,0,1,0,0,0,1,0,1,0,1,0,7151,-0.16779276728938686,5.990529020622447,0.24142495509457085,5.778905636490075,4,0.0815356809379958,-0.010844236347717404,0.30307257412798594,0.3486895940526158
1140,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,1:59:58,3,9,173,1,1,5,3,40,55,2,1,2,89,84,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.171,26.996,7,120.0,0,1,0,0,0,1,0,1,0,0,1,0,7198,-0.22210938294946514,5.768419637672983,0.7587338026329827,6.5376394391230574,3,0.090132740164645,0.1346621435871066,0.4936143951941493,0.3585653423544482
1141,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:01:53,3,10,174,1,1,5,4,0,0,1,1,1,90,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.939,14.465,5,115.0,0,0,1,0,0,0,1,0,1,1,0,0,7313,0.029692584311894255,5.798112221984876,-0.4374583857530855,6.100181053369972,4,0.2161978245251024,0.07076565409413511,0.6776163433116734,0.6764195301251101
1142,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:03:57,3,10,175,1,1,5,4,15,0,1,2,1,91,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.382,21.091,5,84.0,0,0,0,0,1,1,0,0,1,0,1,0,7437,0.01791244407858472,5.816024666063461,-0.6190254554943433,5.481155597875628,5,0.1608983942587801,-0.10023512430596529,0.6210207001423573,0.6785613738038937
1143,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:05:06,3,10,176,1,1,5,4,30,0,1,1,1,92,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.989,19.213,3,122.0,0,0,0,1,0,0,1,0,1,1,0,0,7506,0.0627508825551828,5.878775548618644,-0.6162451927683195,4.864910405107309,6,0.1159627002191371,-0.05602058399275121,0.6070013082254992,0.6704089304445122
1144,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:05:43,3,10,177,1,1,5,4,40,0,1,2,2,92,85,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7.813,10.5,0,112.3839175891759,0,1,0,0,0,1,0,1,0,1,0,0,7543,-2.0605718076986173,3.8182037409200267,-0.7222639748823466,4.142646430224962,5,0.1048778102660289,0.0033141756049752946,0.6127692776054235,0.692831237763385
1145,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:06:11,3,10,178,1,1,5,4,40,15,1,1,2,92,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.435,5.42,2,106.0,0,0,0,0,1,0,1,1,0,0,0,1,7571,-1.9820875559214153,1.8361161849986114,-0.05040098266960025,4.092245447555362,4,0.1192768758241124,0.05486722844952009,0.8105621910839383,0.6785613738038937
1146,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:06:32,3,10,179,1,1,5,4,40,30,1,1,1,93,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.606,1,123.0,0,0,0,0,1,1,0,0,0,1,0,0,7592,0.0041695771584036034,1.840285762157015,-0.07324923245715587,4.0189962150982055,5,0.159745038715549,0.20207890133465511,0.8075270634614802,0.6810600768802902
1147,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:14:03,4,1,180,2,1,0,0,0,0,2,1,1,94,86,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.895,7.447,2,105.0,0,0,0,0,1,1,0,0,0,1,0,0,8043,1.860174881448455,3.70046064360547,0.06377072852950783,4.082766943627713,6,0.3213557771587675,0.09540740589261651,0.23453194902701757,0.3436045670093718
1148,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:14:47,4,1,181,2,1,0,0,15,0,2,1,2,94,87,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.871,9.619,3,113.0,0,0,0,0,1,1,0,0,0,0,0,1,8087,-0.13240086619223979,-0.13240086619223979,0.30443716902146667,-0.13240086619223979,-1,0.2551524446081655,-0.0247905743678703,0.31227934507123545,0.3422547029440436
1149,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:15:15,4,1,182,2,1,0,0,15,15,2,2,2,94,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.463,22.028,7,96.0,0,0,1,0,0,0,1,1,0,0,1,0,8115,-0.10679700052886754,-0.23919786672110732,0.7251541213089673,0.5927532551167275,-2,0.2965652027908972,0.10243030721871532,0.4439837072792783,0.3375994546416123
1150,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:16:00,4,1,183,2,1,0,0,15,30,2,1,2,94,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,0.576,1,119.0,0,0,0,0,1,1,0,0,0,1,0,0,8160,-0.13462084217224457,-0.3738187088933519,0.041569921553010536,0.634323176669738,-3,0.3575827518268808,0.10461278678583097,0.2253969212417517,0.3426583349404081
1151,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:16:45,4,1,184,2,1,0,0,15,40,2,1,1,95,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.896,31.583,6,122.0,0,0,0,1,0,0,1,0,1,1,0,0,8205,1.8932029994711326,1.5193842905777806,0.8160889881949783,1.4504121648647164,-2,0.4011779895767282,-0.03245742421039982,0.4742953295746153,0.3375994546416123
1152,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:17:23,4,1,185,2,1,0,0,30,40,2,1,2,95,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.914,13.719,3,120.0,0,0,0,0,1,0,1,0,0,1,0,0,8243,-0.10679116310189807,1.4125931274758825,0.7396166091671742,2.1900287740318904,-3,0.325125327616481,0.16093557840783707,0.4488025907563574,0.3375983932912542
1153,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:18:24,4,2,186,2,1,0,1,0,0,1,1,1,96,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,8.984,3,125.0,0,0,0,1,0,0,1,0,1,0,0,1,8304,-0.014620587941617913,1.3979725395342646,-0.6542733383592976,1.5357554356725929,-2,0.5621135679845652,0.049087932473166396,0.6201157498607734,0.6844764705348396
1154,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:18:46,4,2,187,2,1,0,1,15,0,1,1,1,97,90,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.787,1.69,1,120.0,0,0,0,1,0,0,1,0,0,1,0,0,8326,0.0041695771584036034,1.4021421166926682,-0.08469414206500181,1.451061293607591,-1,0.3742132600896474,-0.17442281124077785,0.8037120935921982,0.6810600768802902
1155,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:19:01,4,2,188,2,1,0,1,30,0,1,2,1,98,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.369,15.366,1,99.0,0,1,0,0,0,0,1,1,0,1,0,0,8341,0.029692584311894255,1.4318347010045624,-0.40510250138010584,1.0459587922274851,0,0.3876907567437874,-0.037183354664091395,0.6884016381026666,0.6764195301251101
1156,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:19:25,4,2,189,2,1,0,1,40,0,1,1,1,99,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.996,5.938,1,121.0,0,0,0,0,1,1,0,0,1,1,0,0,8365,0.029692584311894255,1.4615272853164567,-0.10979041269840872,0.9361683795290764,1,0.337029905425556,-0.046137579517725014,0.7868390009965657,0.6764195301251101
1157,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:20:04,4,3,190,2,1,1,1,0,0,2,2,1,100,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69.557,68.905,20,91.0,0,0,0,1,0,1,0,1,0,1,0,0,8404,1.8416201341134437,3.3031474194299006,0.6652736350962101,1.6014420146252863,2,0.3415531772260624,-0.07458352207833119,0.4412178336609221,0.3469781574339193
1158,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:21:14,4,3,191,2,1,1,1,15,0,2,1,2,100,91,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.732,13.568,3,99.0,0,0,0,0,1,0,1,0,0,1,0,0,8474,-0.09964730324586835,3.203500116184032,0.35998006250540204,1.9614220771306883,1,0.2624463833472248,-0.019514501168527765,0.31987578858375676,0.336299509681067
1159,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:21:46,4,3,192,2,1,1,1,15,15,2,2,2,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.078,26.652,7,99.0,0,0,1,0,0,0,1,0,1,1,0,0,8506,-0.10679116310189807,3.096708953082134,0.8726632827618717,2.83408535989256,0,0.3220386760575346,0.12554804850960277,0.4931514819545899,0.3375983932912542
1160,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:22:38,4,3,193,2,1,1,1,15,30,2,2,1,101,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.545,8.073,4,80.0,0,0,1,0,0,0,1,0,1,1,0,0,8558,1.842975217303687,4.939684170385821,0.6127411762799035,3.4468265361724635,1,0.3879944318568276,-0.018321069507660104,0.4232553196587388,0.3467317786720569
1161,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:23:19,4,3,194,2,1,1,1,30,30,2,1,2,101,93,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.962,9.626,1,121.0,0,0,0,1,0,0,1,1,0,1,0,0,8599,-0.18336991988971985,4.756314250496101,0.0995689604625436,3.5463954966350073,0,0.3037176065498745,-0.04421260736382909,0.2609796267840878,0.3515218036163127
1162,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:23:45,4,3,195,2,1,1,1,30,40,2,1,1,102,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.046,14.399,4,105.0,0,0,0,0,1,0,1,0,0,0,0,1,8625,1.893208836898102,6.649523087394202,0.8578824178866956,4.404277914521703,1,0.3437818244929985,-0.0016155265991987244,0.4882245269961979,0.3375983932912542
1163,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:24:22,4,3,196,2,1,1,1,40,40,2,1,2,102,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.512,27.605,7,120.0,0,1,0,0,0,1,0,0,1,1,0,0,8662,-0.14197252992826204,6.50755055746594,0.8403869316219525,5.244664846143656,0,0.3021020799506758,0.008023662797274789,0.4941198205167382,0.3439950054415022
1164,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:25:19,4,3,197,2,1,1,1,40,55,2,2,1,103,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.328,85.315,18,80.0,0,0,1,0,0,0,1,0,1,1,0,0,8719,1.893208836898102,8.400759394364043,0.6644774690062002,5.909142315149856,1,0.3518054872902733,-0.0020727971663062617,0.4237562107026994,0.3375983932912542
1165,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:26:48,4,3,198,2,1,1,1,40,40,2,2,1,104,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.905,52.419,14,97.0,1,0,0,0,0,0,1,0,1,1,0,0,8808,1.8580274700717379,10.25878686443578,0.4875192595676592,6.396661574717514,2,0.3000292827843695,-0.1446510520538672,0.3764972631653071,0.3439950054415022
1166,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:28:09,4,3,199,2,1,1,1,55,40,2,2,1,105,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,37.959,28.444,6,86.0,0,0,1,0,0,0,1,1,0,1,0,0,8889,1.7881250652403486,12.04691192967613,0.7163840301807941,7.113045604898309,3,0.2071544352364061,-0.12599743946717332,0.4760863216468152,0.3567045335926639
1167,2023-wimbledon-1305,Daniil Medvedev,Marton Fucsovics,2:36:02,4,4,200,2,1,2,1,0,0,1,2,1,106,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.61,4.743,1,96.0,0,0,1,0,0,0,1,1,0,1,0,0,9362,-0.014620587941617913,12.032291341734512,-0.19923870614085404,6.913806898757455,4,0.1740318433171962,-0.08531701809546449,0.7717939606002546,0.6844764705348396
