,Micro Predictions
1255,0.3987042975183486
1256,0.2325289419490861
1257,0.5969144045128411
1258,0.5969144045128411
1259,0.737086800962603
1260,0.5969144045128411
1261,0.8105621910839383
1262,0.4302988919645498
1263,0.4678330450052738
1264,0.5571753174206602
1265,0.21443320452560774
1266,0.2040594215849135
1267,0.4051225144888649
1268,0.46403808878691
1269,0.5676452769763919
1270,0.4367028632716666
1271,0.8101438995963467
1272,0.5320384216456171
1273,0.6083083051208206
1274,0.2040594215849135
1275,0.4149322909398822
1276,0.2040594215849135
1277,0.4232553196587388
1278,0.22200153914574045
1279,0.2040594215849135
1280,0.5984010301895499
1281,0.7993755808719604
1282,0.5838743235696067
1283,0.7994123863636305
1284,0.7993755808719604
1285,0.43061914873816964
1286,0.42771338050719343
1287,0.43898972058720487
1288,0.41941618634241834
1289,0.21675752142908686
1290,0.801121036093627
1291,0.7962945746129894
1292,0.5437806142705497
1293,0.5664954127924665
1294,0.75610235130785
1295,0.39429036729986094
1296,0.3622895525028891
1297,0.22285595304569447
1298,0.19744781235960546
1299,0.7868390009965657
1300,0.8101438995963467
1301,0.8101125221867369
1302,0.7888453241815775
1303,0.7667780102627033
1304,0.2040594215849135
1305,0.23128324156998467
1306,0.22285595304569447
1307,0.21675752142908686
1308,0.807411548611318
1309,0.5769148049579735
1310,0.728414650265985
1311,0.6138785256015471
1312,0.21331271360259843
1313,0.42996393104460234
1314,0.22200153914574045
1315,0.29751336232927406
1316,0.8139274920560189
1317,0.8080629240356462
1318,0.5710775827144573
1319,0.7888453241815775
1320,0.807411548611318
1321,0.21675752142908686
1322,0.8139274920560189
1323,0.7938349461239941
1324,0.41658970358849823
1325,0.447924093993511
1326,0.5164611191222148
1327,0.7868390009965657
1328,0.4415490746966867
1329,0.22353055654828913
1330,0.7717998689308527
1331,0.807411548611318
1332,0.4619403637943122
1333,0.807411548611318
1334,0.7281354873846771
1335,0.21331271360259843
1336,0.297729688811021
1337,0.4286374056420059
1338,0.2040594215849135
1339,0.4106080823052258
1340,0.5665658727040012
1341,0.7717998689308527
1342,0.5586094119344938
1343,0.724118558742843
1344,0.5490166673602535
1345,0.6279026210849886
1346,0.1999353228111105
1347,0.2293419376078403
1348,0.21331271360259843
1349,0.4637732170808833
1350,0.37597732249622035
1351,0.7888453241815775
1352,0.48798609555196387
1353,0.5870900004891084
1354,0.5797250926955144
1355,0.48213298971810287
1356,0.4128099047875051
1357,0.24028344098689294
1358,0.19744781235960546
1359,0.21054307774009634
1360,0.807411548611318
1361,0.7450508504363111
1362,0.7616459015405443
1363,0.61968459592585
1364,0.22200153914574045
1365,0.5783078527700853
1366,0.4301483535639968
1367,0.45244802860431926
1368,0.42581380746000064
1369,0.7188405288354883
1370,0.724118558742843
1371,0.7888453241815775
1372,0.5328453984427322
1373,0.22200153914574045
1374,0.40352132114036043
1375,0.21331271360259843
1376,0.4301483535639968
1377,0.7667780102627033
1378,0.5289581339839153
1379,0.8105621910839383
1380,0.61968459592585
1381,0.8101125221867369
1382,0.5873366825543583
1383,0.23523620542562337
1384,0.37733906478628126
1385,0.4301483535639968
1386,0.4485326490334809
1387,0.5888158914258961
1388,0.2070439027461332
1389,0.8119492731436365
1390,0.25531674297783785
1391,0.19744781235960546
1392,0.5963379954333689
1393,0.7888453241815775
1394,0.3407442455286289
1395,0.19744781235960546
1396,0.5885534075833665
1397,0.4721391077858657
1398,0.4373040984594698
1399,0.2672495037878044
1400,0.807411548611318
1401,0.41761037798564643
1402,0.23128324156998467
1403,0.5221582772276
1404,0.42581380746000064
1405,0.2040594215849135
1406,0.8070769766671888
1407,0.7961916358224219
1408,0.5937327703995136
1409,0.5947208476863461
1410,0.8052716031198993
1411,0.2570460212246559
1412,0.35283832159966644
1413,0.22419883492786138
1414,0.42877858425357834
1415,0.4334246837415971
1416,0.7578775572894049
1417,0.8139274920560189
1418,0.7888453241815775
1419,0.7070455398498132
1420,0.5984010301895499
1421,0.6328897732281397
1422,0.7763013810109766
1423,0.437572541859334
1424,0.3696906744554285
1425,0.4147605094061917
1426,0.3075199440561489
1427,0.49714908981585526
1428,0.2040594215849135
1429,0.4743109424794333
1430,0.3696906744554285
1431,0.5724424146488105
1432,0.2088300740969806
1433,0.39628938201043895
1434,0.21675752142908686
1435,0.22510542664875297
1436,0.8101438995963467
1437,0.8119492731436365
1438,0.807411548611318
1439,0.596362472096961
1440,0.807411548611318
1441,0.24138007648998983
1442,0.458390914253548
1443,0.40398844176163423
1444,0.42996393104460234
1445,0.20843049556485604
1446,0.21331271360259843
1447,0.44293235952804216
1448,0.4216743688491128
1449,0.43667772493786616
1450,0.458390914253548
1451,0.8052716031198993
1452,0.7868390009965657
1453,0.5340219168253935
1454,0.5704289014454285
1455,0.5664954127924665
1456,0.7752892148893955
1457,0.2031102971867012
1458,0.19744781235960546
1459,0.2757657824670107
1460,0.2587546935352573
1461,0.5772360288022907
1462,0.7954184708318758
1463,0.8063730045225593
1464,0.5459857615496045
1465,0.5752380949214193
1466,0.45154103986579336
1467,0.8105621910839383
1468,0.7039802090857055
1469,0.807411548611318
1470,0.5538442752529072
1471,0.4556454624227741
1472,0.21675752142908686
1473,0.2040594215849135
1474,0.2040594215849135
1475,0.52572782580214
1476,0.5019842019071855
1477,0.459642058864749
1478,0.504053426417419
1479,0.807411548611318
1480,0.5561981204332469
1481,0.4149459997450605
1482,0.7888453241815775
1483,0.5400891008078479
1484,0.22678313078163662
1485,0.19744781235960546
1486,0.7210862929055141
1487,0.5745377715999999
1488,0.3958100212785386
1489,0.4671267849066647
1490,0.7057373892006658
1491,0.5873366825543583
1492,0.43662779092778636
1493,0.21041298025000862
1494,0.5885534075833665
1495,0.7759168577964887
1496,0.47943914780931535
1497,0.39823440410017175
1498,0.8056837239278817
1499,0.5424232695512693
1500,0.4469433606451974
1501,0.5922525959120584
1502,0.807411548611318
1503,0.8119492731436365
1504,0.4878664763298653
1505,0.7888453241815775
1506,0.23453194902701768
1507,0.19744781235960546
1508,0.4913937441998704
1509,0.2942540831217216
1510,0.34811399757331424
1511,0.33740667526849927
1512,0.6046414590806265
1513,0.8058386447065026
1514,0.5802698172946367
1515,0.5942854686761078
1516,0.7888453241815775
1517,0.8040710483551358
1518,0.21675752142908686
1519,0.4421044851121854
1520,0.2070439027461332
1521,0.4421044851121854
1522,0.5399395428572493
1523,0.7158804182217229
1524,0.7868390009965657
1525,0.7888453241815775
1526,0.7888453241815775
1527,0.6301464902100367
1528,0.5029025147312098
1529,0.45171550825934176
1530,0.5547099809142081
1531,0.4741310376560859
1532,0.4741112087090571
1533,0.23511016095603318
1534,0.5737202627921123
1535,0.8014509444562194
1536,0.6115837338137429
1537,0.8139274920560189
1538,0.8139274920560189
1539,0.8139274920560189
1540,0.41956761428598405
1541,0.5342597751689527
1542,0.361859474093887
1543,0.5604245615653746
1544,0.19744781235960546
1545,0.43592047843422294
1546,0.7505956976222748
1547,0.6259620653647208
1548,0.8139274920560189
1549,0.7511652323524121
1550,0.5255664918819616
1551,0.7051030083975962
1552,0.3209302642286201
1553,0.2384884764923883
1554,0.21291223026953765
1555,0.34813051292894764
1556,0.6829374414581273
1557,0.8101438995963467
1558,0.8139274920560189
1559,0.7868390009965657
1560,0.8139274920560189
1561,0.7980446057479763
1562,0.2204511471132832
1563,0.31372933197754344
1564,0.49432354399866907
1565,0.21331271360259843
1566,0.22586699778461683
1567,0.7868390009965657
1568,0.7021329939448928
1569,0.7888453241815775
1570,0.745953018539849
1571,0.7844724682659104
1572,0.23474914249844572
1573,0.2548210879758253
1574,0.23938595067807275
1575,0.44421400444632125
1576,0.43587350920058077
1577,0.4404693366327562
1578,0.2548210879758253
1579,0.21331271360259843
1580,0.4432894359627318
1581,0.3167738174732706
1582,0.44421400444632125
1583,0.4404693366327562
1584,0.807411548611318
1585,0.5850587442541886
1586,0.7488952628929765
1587,0.5710775827144573
1588,0.700320254809602
1589,0.5526840168591829
1590,0.43602581010184704
1591,0.21331271360259843
1592,0.21331271360259843
1593,0.31908596865734046
1594,0.807411548611318
1595,0.7789462227859377
1596,0.7888453241815775
1597,0.720295265961828
1598,0.7398874588654872
1599,0.7540587939007801
1600,0.7735609343079155
1601,0.6163048998608383
1602,0.21331271360259843
1603,0.21331271360259843
1604,0.21331271360259843
1605,0.5427872949574186
1606,0.348751709710318
1607,0.7778867637141864
1608,0.807411548611318
1609,0.7682434392879499
1610,0.8139274920560189
1611,0.5190687470408625
1612,0.42444950029350287
1613,0.22241397553730574
1614,0.22285595304569447
1615,0.4357530071311914
1616,0.807411548611318
1617,0.21331271360259843
1618,0.5711575771303412
1619,0.6995130853426782
1620,0.7888453241815775
1621,0.2062085316361001
1622,0.26772759674510094
1623,0.761815610411171
1624,0.7868390009965657
1625,0.4209358923663535
1626,0.21331271360259843
1627,0.732097447543657
1628,0.4443602251363816
1629,0.3527641174899587
1630,0.21675752142908686
1631,0.22285595304569447
1632,0.7995544136034409
1633,0.66772512188487
1634,0.807411548611318
1635,0.5861255212900531
1636,0.261431874804654
1637,0.21331271360259843
1638,0.3442501028526382
1639,0.4335181231224114
1640,0.2837122745674179
1641,0.3277722598032606
1642,0.7741119700785299
1643,0.7977949501946253
1644,0.7888453241815775
1645,0.807411548611318
1646,0.8119492731436365
1647,0.21489544548739278
1648,0.21331271360259843
1649,0.2820203582418742
1650,0.27638209611495185
1651,0.6567561167376144
1652,0.7495286097816724
1653,0.807411548611318
1654,0.6612053202342599
1655,0.41558094093222775
1656,0.28630798061761764
1657,0.28630798061761764
1658,0.2281943958450899
1659,0.2879101620951753
1660,0.25684980800187923
1661,0.7959543314060419
1662,0.8065452624421043
1663,0.5969144045128411
1664,0.45425776601183493
1665,0.8119492731436365
1666,0.22200153914574045
1667,0.22140822293156046
1668,0.20862509401621046
1669,0.20862509401621046
1670,0.6344992860709473
1671,0.49124990475632724
1672,0.6177944648739833
1673,0.803321320246592
1674,0.807411548611318
1675,0.8105621910839383
1676,0.21331271360259843
1677,0.21331271360259843
1678,0.32551788986633234
1679,0.44694905924652273
1680,0.20862509401621046
1681,0.807411548611318
1682,0.5755364174593064
1683,0.7840588494919531
1684,0.7584751101549885
1685,0.6033148331073799
1686,0.26649711774652707
1687,0.7759168577964887
1688,0.8105621910839383
1689,0.21331271360259843
1690,0.22241397553730574
1691,0.7888453241815775
1692,0.756413741099412
1693,0.22106231556126243
1694,0.2390025559688517
1695,0.6107040970091775
1696,0.8105621910839383
1697,0.8101438995963467
1698,0.7888453241815775
1699,0.8101438995963467
1700,0.7522790585268351
1701,0.2249116730023888
1702,0.2548210879758253
1703,0.4497445179892957
1704,0.26117221418374514
1705,0.2548210879758253
1706,0.21913409578337573
1707,0.5963235218850361
1708,0.8101438995963467
1709,0.8119492731436365
1710,0.7977949501946253
1711,0.807411548611318
1712,0.4463439646702774
1713,0.33209400680437673
1714,0.25487737171547203
1715,0.23238507942076267
1716,0.44660212651383624
1717,0.5794531330006073
1718,0.2548210879758253
1719,0.28837472886794674
1720,0.375913242219015
1721,0.20862509401621046
1722,0.6882169570167727
1723,0.6107040970091775
1724,0.8139274920560189
1725,0.8139274920560189
1726,0.42877858425357834
1727,0.3295762143018863
1728,0.21331271360259843
1729,0.23275683964241808
1730,0.807411548611318
1731,0.807411548611318
1732,0.7888453241815775
1733,0.8105621910839383
1734,0.2248530875980771
1735,0.26840954600904654
1736,0.28630798061761764
1737,0.2551366417523412
1738,0.23685381202582925
1739,0.26419762067969116
1740,0.583060271470424
1741,0.37866574178282875
1742,0.7049252160731873
1743,0.8139274920560189
1744,0.7049252160731873
1745,0.807411548611318
1746,0.37573827913352487
1747,0.22680891690133315
1748,0.2830610488569419
1749,0.2286479394819844
1750,0.5298434854499985
1751,0.7915578512223493
1752,0.7177543522183085
1753,0.8101438995963467
1754,0.7009071997464954
1755,0.7888453241815775
1756,0.8139274920560189
1757,0.596362472096961
1758,0.8063932952288333
1759,0.7770482274029531
1760,0.6040270624005192
1761,0.25535324089359557
1762,0.2390025559688517
1763,0.20214157964101723
1764,0.2390025559688517
1765,0.23482350688074455
1766,0.44018748017942755
1767,0.28137136504314875
1768,0.43162796960954813
1769,0.5536879566406224
1770,0.5161043600074353
1771,0.2291994373222079
1772,0.7888453241815775
1773,0.6131447273786857
1774,0.2623282592995483
1775,0.41658970358849823
1776,0.6721020680824958
1777,0.7905876435367923
1778,0.2070439027461332
1779,0.24814753562528677
1780,0.42996393104460234
1781,0.4248388376936788
1782,0.4929575316752331
1783,0.5726176123884186
1784,0.7920597423067172
1785,0.4921286109444214
1786,0.542244177894229
1787,0.22017616648287586
1788,0.3986047558874047
1789,0.3986047558874047
1790,0.19744781235960546
1791,0.4276519353952636
1792,0.35168097513331076
1793,0.22219168688433824
1794,0.4276519353952636
1795,0.29683168019488826
1796,0.23963114678965072
1797,0.807411548611318
1798,0.570082620795806
1799,0.5829434496947894
1800,0.5906744465784454
1801,0.8101125221867369
1802,0.5710576555427942
1803,0.22219168688433824
1804,0.3986047558874047
1805,0.2207447914130856
1806,0.4112645725788333
1807,0.21675752142908686
1808,0.4364173604627808
1809,0.21331271360259843
1810,0.38473149057369943
1811,0.19744781235960546
1812,0.21030819536316867
1813,0.5463234605380413
1814,0.6061203323094658
1815,0.5433701828312576
1816,0.7868390009965657
1817,0.23996021471605822
1818,0.4128099047875051
1819,0.42114856509561
1820,0.21489544548739278
1821,0.6741086136139461
1822,0.567821821717744
1823,0.6409641333625146
1824,0.46709651625716425
1825,0.4852593261897739
1826,0.44992423444658747
1827,0.567821821717744
1828,0.8105621910839383
1829,0.2031102971867012
1830,0.430269186762922
1831,0.21291223026953765
1832,0.21331271360259843
1833,0.6003551832397317
1834,0.7976070128163409
1835,0.8105621910839383
1836,0.5567653518605948
1837,0.7709648319662709
1838,0.21675752142908686
1839,0.4276519353952636
1840,0.3478300931448014
1841,0.3809055357111732
1842,0.42855602005387183
1843,0.42114856509561
1844,0.2040594215849135
1845,0.2548210879758253
1846,0.43990212563947173
1847,0.2885144690959935
1848,0.5262242309814078
1849,0.6133672538750017
1850,0.7717998689308527
1851,0.6004417773621935
1852,0.8119492731436365
1853,0.2040594215849135
1854,0.2570460212246559
1855,0.20641663168390914
1856,0.2548210879758253
1857,0.8101125221867369
1858,0.6229951525837464
1859,0.8034828726726299
1860,0.7400586459308245
1861,0.754309475448872
1862,0.4191298523705803
1863,0.43146885443834093
1864,0.2587546935352573
1865,0.2031102971867012
1866,0.4534908728427831
1867,0.2919307852367981
1868,0.430593234945262
1869,0.43032052412267563
1870,0.43602581010184704
1871,0.21675752142908686
1872,0.5893798645372982
1873,0.5588307247396629
1874,0.6168149413637951
1875,0.5664954127924665
1876,0.6178297324415657
1877,0.5873366825543583
1878,0.42332644004768044
1879,0.42783635791465807
1880,0.40812983565313715
1881,0.4107952006375145
1882,0.2184610116816671
1883,0.8139274920560189
1884,0.48746623981076226
1885,0.7807848910650736
1886,0.5797250926955144
1887,0.354031136985679
1888,0.2040594215849135
1889,0.2031102971867012
1890,0.41132913540331445
1891,0.2031102971867012
1892,0.6206850565021124
1893,0.7888453241815775
1894,0.596362472096961
1895,0.48150429965623753
1896,0.807411548611318
1897,0.44070802113586893
1898,0.4276519353952636
1899,0.21331271360259843
1900,0.23712382336812554
1901,0.21331271360259843
1902,0.2040594215849135
1903,0.21675752142908686
1904,0.21675752142908686
1905,0.5727144521647286
1906,0.8105621910839383
1907,0.8101438995963467
1908,0.807411548611318
1909,0.21875465598146945
1910,0.5829434496947894
1911,0.48998071579024954
1912,0.3244435554565367
1913,0.4528361912229689
1914,0.7717998689308527
1915,0.5700381953432374
1916,0.24389382027549023
1917,0.22593514470517245
1918,0.6297913065176369
1919,0.7994123863636305
1920,0.21331271360259843
1921,0.8105621910839383
1922,0.529876494934341
1923,0.8139274920560189
1924,0.807411548611318
1925,0.44070802113586893
1926,0.2031102971867012
1927,0.2062085316361001
1928,0.4126537548430628
1929,0.21331271360259843
1930,0.43667772493786616
1931,0.8119492731436365
1932,0.807411548611318
1933,0.7351063633629221
1934,0.7792064919069452
1935,0.5743407998426003
1936,0.5486154939902652
1937,0.21675752142908686
1938,0.23128324156998467
1939,0.21945194090187034
1940,0.21945194090187034
1941,0.7888453241815775
1942,0.8119492731436365
1943,0.7770482274029531
1944,0.6611917520938675
1945,0.21331271360259843
1946,0.5374375580382865
1947,0.21331271360259843
1948,0.21331271360259843
1949,0.41832644099171257
1950,0.21331271360259843
1951,0.6107040970091775
1952,0.8034768081274996
1953,0.7601192799496842
1954,0.807411548611318
1955,0.22200153914574045
1956,0.21675752142908686
1957,0.2538394990460614
1958,0.29410995230743
1959,0.8139274920560189
1960,0.6020767795272121
1961,0.792213218770181
1962,0.609879833864134
1963,0.807411548611318
1964,0.21331271360259843
1965,0.29733659883664304
1966,0.4525747207106809
1967,0.21675752142908686
1968,0.4255178199952672
1969,0.43990212563947173
1970,0.23704370743010414
1971,0.4448496269007187
1972,0.42996393104460234
1973,0.48204341306715526
1974,0.7598860234395363
1975,0.7887651424226623
1976,0.7888453241815775
1977,0.6079967134537678
1978,0.7215560615282031
1979,0.5294820528440922
1980,0.5873366825543583
1981,0.7982899969405594
1982,0.7727102871879374
1983,0.6115837338137429
1984,0.48466189667386333
1985,0.26097962678408787
1986,0.41941618634241834
1987,0.21675752142908686
1988,0.4442349879013131
1989,0.29775558880931735
1990,0.21538977840195891
1991,0.6002064037368396
1992,0.4190867019527498
1993,0.42783635791465807
1994,0.5644974789115951
1995,0.5710775827144573
1996,0.6143022741388133
1997,0.8119492731436365
1998,0.7888453241815775
1999,0.5873366825543583
2000,0.402919980790492
2001,0.4301483535639968
2002,0.40762851059835165
2003,0.21675752142908686
2004,0.23669592209902277
2005,0.7982899969405594
2006,0.752466620267538
2007,0.8024494630894917
2008,0.807411548611318
2009,0.42879002559640095
2010,0.5885534075833665
2011,0.34165415166132795
2012,0.4324875763277533
2013,0.26995284843538103
2014,0.7888453241815775
2015,0.7923878077396028
2016,0.5438095390747775
2017,0.8018118788364593
2018,0.5707100539907192
2019,0.31712528477189417
2020,0.23041801180456606
2021,0.4289386433912232
2022,0.21675752142908686
2023,0.21675752142908686
2024,0.8119492731436365
2025,0.7944750270712774
2026,0.7717998689308527
2027,0.6208786923629316
2028,0.5716240736965588
2029,0.7601874816915404
2030,0.25506044350995544
2031,0.41941618634241834
2032,0.4235779137324441
2033,0.37578198792180184
2034,0.2968979552123178
2035,0.21489544548739278
2036,0.4359961208085435
2037,0.5797250926955144
2038,0.5366539399851147
2039,0.5366539399851147
2040,0.6157209438858507
2041,0.795625293478155
2042,0.21331271360259843
2043,0.3615148646117966
2044,0.23056494441474235
2045,0.49477652568620123
2046,0.5968407672010874
2047,0.25209334353223406
2048,0.5664954127924665
2049,0.8101438995963467
2050,0.7895539028115031
2051,0.6430046416816552
2052,0.2040594215849135
2053,0.43374810540497466
2054,0.47941626357206124
2055,0.46059634707538677
2056,0.34755495438438194
2057,0.8139274920560189
2058,0.8018118788364593
2059,0.807411548611318
2060,0.6969186029978586
2061,0.373078776122603
2062,0.45903305910135145
2063,0.24568198344563313
2064,0.28907193381348634
2065,0.4300272755970431
2066,0.7868390009965657
2067,0.5860806328405154
2068,0.807411548611318
2069,0.7525955327108302
2070,0.6144065660184954
2071,0.6965359520322214
2072,0.2280373339672151
2073,0.4453898538438274
2074,0.21331271360259843
2075,0.43357347422716913
2076,0.8101438995963467
2077,0.7982899969405594
2078,0.8105621910839383
2079,0.6884016381026666
2080,0.7888453241815775
2081,0.32764912917469763
2082,0.21331271360259843
2083,0.49889729197682775
2084,0.28804682067141407
2085,0.6127692776054235
2086,0.807411548611318
2087,0.7522790585268351
2088,0.7888453241815775
2089,0.21041298025000862
2090,0.5681614174535844
2091,0.21513566606295315
2092,0.5160571106414753
2093,0.23611468091181206
2094,0.24577881467024945
2095,0.7157074690529046
2096,0.7835400930815635
2097,0.807411548611318
2098,0.6644463149510712
2099,0.8139274920560189
2100,0.44398370727927833
2101,0.23474914249844572
2102,0.3388458988063948
2103,0.4421044851121854
2104,0.7888453241815775
2105,0.7540930570484674
2106,0.7888453241815775
2107,0.7179928423536304
2108,0.7888453241815775
2109,0.21331271360259843
2110,0.21551894269343774
2111,0.2031102971867012
2112,0.42996393104460234
2113,0.29455753383935696
2114,0.23704370743010414
2115,0.21913409578337573
2116,0.38887969119876886
2117,0.5292230838681137
2118,0.47220190587237726
2119,0.31080282526533254
2120,0.49477652568620123
2121,0.3064226951139879
2122,0.22215234089635585
2123,0.7872389943080027
2124,0.7270998610885373
2125,0.7735609343079155
2126,0.6781311256679186
2127,0.6125808375014427
2128,0.8078715597411305
2129,0.22071048528472556
2130,0.5950940002063596
2131,0.29550475556219047
2132,0.27778859154372393
2133,0.5136531347228178
2134,0.4688332659598645
2135,0.21675752142908686
2136,0.4582131347609302
2137,0.3909855677586528
2138,0.4648673265950956
2139,0.7888453241815775
2140,0.7888453241815775
2141,0.672589978507807
2142,0.7888453241815775
2143,0.6063389494049054
2144,0.7982899969405594
2145,0.7982899969405594
2146,0.7741020745057442
2147,0.19744781235960546
2148,0.19744781235960546
2149,0.27543296944752627
2150,0.5411562678862575
2151,0.27031754627785426
2152,0.24147252259064259
2153,0.3419604933531933
2154,0.5458963114182179
2155,0.8063730045225593
2156,0.7986344932202099
2157,0.8101438995963467
2158,0.5176738768635054
2159,0.65850668395059
2160,0.22140822293156046
2161,0.4373040984594698
2162,0.2920982917285537
2163,0.21675752142908686
2164,0.33951462717738323
2165,0.8105621910839383
2166,0.7477232362343829
2167,0.807411548611318
2168,0.6125518996283005
2169,0.56815161613316
2170,0.2979855089230363
2171,0.2031102971867012
2172,0.4373040984594698
2173,0.5211777984201279
2174,0.6350034915067684
2175,0.6647713178935993
2176,0.6269204973220046
2177,0.7009366193245502
2178,0.6804923627741831
2179,0.785835693943906
2180,0.4469222259303396
2181,0.21331271360259843
2182,0.61968459592585
2183,0.21538977840195891
2184,0.5745377715999999
2185,0.4597991347899095
2186,0.22440411096892188
2187,0.430593234945262
2188,0.42877858425357834
2189,0.22593514470517245
2190,0.43357347422716913
2191,0.22041260031557441
2192,0.5942423387486745
2193,0.4805629616469274
2194,0.5459857615496045
2195,0.5526924380338487
2196,0.4756220304630558
2197,0.807411548611318
2198,0.7818710986716164
2199,0.673576839010087
2200,0.5180608007275381
2201,0.7868390009965657
2202,0.44660212651383624
2203,0.20862509401621046
2204,0.20839396768890972
2205,0.48259353263449617
2206,0.4361116143074339
2207,0.5774670576004834
2208,0.743415324067419
2209,0.5710576555427942
2210,0.5804765743321978
2211,0.5012931647313466
2212,0.7991444355050323
2213,0.7868390009965657
2214,0.5912448915935872
2215,0.4404693366327562
2216,0.557512896239773
2217,0.4339190555387183
2218,0.2320007436893604
2219,0.4404693366327562
2220,0.5010486736861437
2221,0.807411548611318
2222,0.49313139749779306
2223,0.5262242309814078
2224,0.7993755808719604
2225,0.30971967002262385
2226,0.2567977079056978
2227,0.3050826741118465
2228,0.24389382027549023
2229,0.43602581010184704
2230,0.4363594604478536
2231,0.5984010301895499
2232,0.5869354819267941
2233,0.5797250926955144
2234,0.5869354819267941
2235,0.5913150841952075
2236,0.42947171988595834
2237,0.42947171988595834
2238,0.41761037798564643
2239,0.427293423505552
2240,0.7576574537286271
2241,0.5109370240308173
2242,0.7868390009965657
2243,0.4756220304630558
2244,0.5262242309814078
2245,0.4970934718584521
2246,0.7816526517130297
2247,0.5267536042556178
2248,0.5061140257007943
2249,0.5280175976883721
2250,0.3927191483059896
2251,0.5358825375941446
2252,0.4756220304630558
2253,0.807411548611318
2254,0.531546046133594
2255,0.5223592325651746
2256,0.447924093993511
2257,0.4334246837415971
2258,0.447924093993511
2259,0.43125650284690986
2260,0.7252109922017966
2261,0.5457835110054227
2262,0.5726757447063487
2263,0.8119492731436365
2264,0.46441388392713967
2265,0.43990212563947173
2266,0.2672495037878044
2267,0.3546108932447949
2268,0.332557199660808
2269,0.45959191146108175
2270,0.2672495037878044
2271,0.438112547223497
2272,0.5716352559900383
2273,0.5490166673602535
2274,0.5739125610693256
2275,0.7837468013635636
2276,0.5475412487601422
2277,0.45989543176666337
2278,0.2587546935352573
2279,0.43357347422716913
2280,0.21331271360259843
2281,0.7307743312066672
2282,0.585392275153773
2283,0.5866192203683845
2284,0.5660693673579281
2285,0.5701622645670689
2286,0.8040710483551358
2287,0.5820843522710648
2288,0.8075270634614802
2289,0.2754644367459951
2290,0.43144354709015365
2291,0.21331271360259843
2292,0.4157337901655543
2293,0.2626688258438364
2294,0.6435756238232062
2295,0.5758892444541747
2296,0.804011032914545
2297,0.8139274920560189
2298,0.8063730045225593
2299,0.5695874796552541
2300,0.4353135433076818
2301,0.688734058612864
2302,0.4443513943244749
2303,0.2672495037878044
2304,0.2204511471132832
2305,0.3751548193393797
2306,0.4415490746966867
2307,0.44695441549552994
2308,0.5988132433706345
2309,0.5458474501565811
2310,0.5229330936876813
2311,0.8101438995963467
2312,0.6859595079486323
2313,0.5176089762132629
2314,0.523635977771015
2315,0.6485614769703131
2316,0.4231578246799853
2317,0.5759730264907799
2318,0.5873366825543583
2319,0.4128099047875051
2320,0.4128099047875051
2321,0.7192512865016782
2322,0.5022628737653683
2323,0.39678729258559065
2324,0.21876775062960394
2325,0.5274937721836195
2326,0.6744759662387618
2327,0.6333231349215636
2328,0.79964557090893
2329,0.5759251177313862
2330,0.4247405565647797
2331,0.4112271729027107
2332,0.43162796960954813
2333,0.4221542307392494
2334,0.5797901018832934
2335,0.7980446057479763
2336,0.583119712798466
2337,0.5535027003038537
2338,0.7872389943080027
2339,0.6972793301913298
2340,0.5455597161150662
2341,0.5629566365438385
2342,0.6295346644581579
2343,0.7976070128163409
2344,0.4488025907563574
2345,0.44206670234652035
2346,0.26789348622700904
2347,0.43144354709015365
2348,0.7978475255718255
2349,0.605487841342288
2350,0.5539230456980695
2351,0.5841925145905075
2352,0.2224482816656658
2353,0.27631929351845463
2354,0.27531680583785556
2355,0.4636167050212958
2356,0.43423648418248084
2357,0.6062179847599224
2358,0.8119492731436365
2359,0.7888453241815775
2360,0.5889621592164351
2361,0.803321320246592
2362,0.6957373745388246
2363,0.7574312924013281
2364,0.7485742388665099
2365,0.3367810531398767
2366,0.45744431709119227
2367,0.22121937743913725
2368,0.4324875763277533
2369,0.20862509401621046
2370,0.6107040970091775
2371,0.807411548611318
2372,0.586569422775565
2373,0.7487457769690913
2374,0.7189855654815066
2375,0.21675752142908686
2376,0.2184610116816671
2377,0.3691325085832833
2378,0.4232553196587388
2379,0.5730284454649763
2380,0.58756489790122
2381,0.60353440941773
2382,0.5710775827144573
2383,0.6061514710337617
2384,0.5988132433706345
2385,0.6244057797397241
2386,0.807411548611318
2387,0.2184610116816671
2388,0.41953401548868746
2389,0.2562276583087629
2390,0.26864736657236266
2391,0.2332635425122781
2392,0.23715514742804533
2393,0.6682524638946937
2394,0.4101275843545577
2395,0.4465238481050746
2396,0.7137874457976783
2397,0.46849316881088293
2398,0.489561706838108
2399,0.4042099920032109
2400,0.529464776511315
2401,0.42709079970414565
2402,0.4216743688491128
2403,0.4362341394976938
2404,0.8065452624421043
2405,0.44684676145310126
2406,0.2672495037878044
2407,0.4390358959757906
2408,0.21331271360259843
2409,0.5896528091616491
2410,0.49150098539183884
2411,0.3546108932447949
2412,0.4147605094061917
2413,0.4345389527369775
2414,0.28156286836260264
2415,0.8073648730288459
2416,0.7885476121952055
2417,0.7888453241815775
2418,0.8013851060041586
2419,0.5521031688482112
2420,0.4232553196587388
2421,0.5584335919406453
2422,0.6168149413637951
2423,0.49656615147107197
2424,0.4929476546871881
2425,0.5456193727611164
2426,0.5420241264032716
2427,0.4013194986580811
2428,0.4372662120921295
2429,0.4374762773296421
2430,0.3894346899604909
